price,area,Bedrooms,Bathrooms,Balcony,parking,Lift,Price_sqft
8500000,750,2,2,1,1,1,11333.33333
20000000,1030,2,2,1,1,7,19417.47573
17000000,940,2,2,1,1,1,18085.10638
16000000,1150,2,2,1,1,1,13913.04348
32000000,1100,3,3,1,1,1,29090.90909
7500000,875,2,2,4,1,1,8571.428571
17500000,900,2,2,1,1,1,19444.44444
30000000,1320,3,3,1,1,1,22727.27273
35000000,1350,3,3,1,1,2,25925.92593
3800000,725,2,2,2,3,1,5241.37931
17000000,1000,2,2,1,1,1,17000
24000000,1350,3,2,1,2,1,17777.77778
4500000,975,2,2,4,1,1,4615.384615
16500000,985,2,2,1,1,1,16751.26904
11500000,920,2,2,1,1,1,12500
5000000,908,2,2,1,1,1,5506.60793
35100000,1015,2,2,1,1,1,34581.28079
21000000,1295,2,2,1,1,1,16216.21622
16000000,630,2,2,1,1,1,25396.8254
65000000,1700,3,3,1,1,1,38235.29412
22500000,900,2,2,1,1,1,25000
13500000,1040,2,2,2,1,1,12980.76923
8300000,850,2,2,3,1,1,9764.705882
16000000,890,2,2,1,1,2,17977.52809
30000000,1100,2,2,1,2,1,27272.72727
100000000,3000,4,5,1,1,1,33333.33333
51000000,1350,3,2,1,1,1,37777.77778
23000000,1050,2,3,1,1,1,21904.7619
23500000,900,2,2,1,1,1,26111.11111
36000000,950,3,3,3,1,2,37894.73684
27500000,725,2,2,2,1,1,37931.03448
29000000,1400,3,3,1,1,1,20714.28571
32000000,1050,3,3,1,1,1,30476.19048
12000000,3000,2,2,4,1,1,4000
15500000,854,2,2,1,1,1,18149.8829
18000000,950,2,3,1,1,1,18947.36842
12000000,920,2,2,1,1,1,13043.47826
18000000,700,2,2,1,1,1,25714.28571
32500000,1570,2,2,3,1,1,20700.63694
15000000,1100,2,2,2,1,1,13636.36364
7500000,780,2,2,2,1,1,9615.384615
10500000,1750,2,2,4,1,1,6000
31000000,1100,2,2,1,1,1,28181.81818
20000000,1051,2,2,1,1,1,19029.49572
8000000,1020,2,2,2,1,2,7843.137255
18000000,1260,2,2,4,1,1,14285.71429
25000000,1594,4,4,2,2,1,15683.8143
6800000,985,2,2,4,1,1,6903.553299
6800000,850,2,2,1,1,1,8000
15000000,1100,2,2,1,1,1,13636.36364
17200000,1203,2,2,2,1,1,14297.58936
9500000,899,2,2,4,1,1,10567.297
17500000,718,2,2,1,1,1,24373.25905
30000000,565,2,2,1,1,1,53097.34513
18000000,600,2,2,1,1,1,30000
16500000,1060,2,2,1,2,1,15566.03774
4000000,503,2,2,1,1,1,7952.286282
15500000,940,2,2,1,1,1,16489.3617
24000000,1670,3,3,2,1,1,14371.25749
12500000,930,2,2,1,1,2,13440.86022
17500000,719,2,2,1,1,1,24339.36022
14000000,700,2,2,1,1,1,20000
9100000,1050,2,2,4,1,1,8666.666667
12500000,920,2,2,3,1,1,13586.95652
32900000,1962,3,3,1,1,1,16768.60347
42000000,2325,3,3,1,2,2,18064.51613
19500000,850,2,2,1,1,1,22941.17647
13000000,920,2,2,1,1,1,14130.43478
8000000,900,2,2,4,1,1,8888.888889
9500000,780,2,2,1,1,1,12179.48718
20000000,1200,3,2,1,1,1,16666.66667
31900000,1640,3,4,2,1,1,19451.21951
15000000,718,2,2,1,1,1,20891.3649
30000000,1800,3,3,1,1,1,16666.66667
22500000,1200,2,2,4,1,1,18750
26000000,840,3,2,1,1,1,30952.38095
25000000,853,3,3,1,1,1,29308.32356
9000000,1050,2,2,1,1,1,8571.428571
20000000,1000,2,2,1,1,1,20000
23500000,1133,2,2,1,1,1,20741.39453
9500000,882,2,2,1,1,1,10770.97506
165000000,3200,6,5,1,2,1,51562.5
34000000,1050,2,2,2,1,1,32380.95238
15000000,900,2,2,1,1,1,16666.66667
28000000,1486,2,2,1,1,1,18842.53028
37500000,1240,2,2,1,1,1,30241.93548
24000000,1200,3,3,2,1,1,20000
20000000,882,2,2,1,1,1,22675.73696
35000000,1000,2,3,1,1,1,35000
18000000,720,2,2,3,1,1,25000
32500000,1200,3,2,2,2,1,27083.33333
15000000,646,2,2,1,1,1,23219.81424
3400000,675,2,2,1,1,1,5037.037037
14100000,980,2,2,1,1,1,14387.7551
13500000,920,2,2,2,1,1,14673.91304
10000000,1030,2,2,3,1,2,9708.737864
3990000,820,2,2,2,1,1,4865.853659
4500000,750,2,2,1,1,1,6000
22500000,1170,2,2,1,1,1,19230.76923
23500000,1850,3,3,1,3,1,12702.7027
65000000,1140,3,3,1,1,1,57017.54386
32500000,900,2,2,1,1,1,36111.11111
15800000,940,2,2,1,1,1,16808.51064
20000000,670,2,2,1,1,1,29850.74627
6000000,1100,2,2,1,1,1,5454.545455
10600000,1800,3,2,1,1,1,5888.888889
46500000,1450,3,3,3,1,1,32068.96552
19700000,950,2,2,1,1,1,20736.84211
6500000,650,2,2,1,1,2,10000
16000000,676,2,2,1,1,1,23668.63905
25000000,1250,2,2,1,1,1,20000
200000000,1717,2,2,1,1,1,116482.2365
17000000,1000,2,2,1,1,1,17000
25000000,800,2,2,1,1,1,31250
14000000,1000,2,2,2,1,1,14000
25000000,724,2,2,1,1,1,34530.38674
4200000,865,2,2,2,1,1,4855.491329
17000000,718,2,2,1,1,1,23676.88022
25000000,1170,2,2,1,1,1,21367.52137
12500000,990,2,2,1,1,1,12626.26263
16900000,618,2,2,1,1,1,27346.27832
31000000,845,2,2,1,1,1,36686.39053
9000000,1140,2,2,1,1,1,7894.736842
8500000,760,2,2,1,1,1,11184.21053
19000000,1300,3,3,3,1,1,14615.38462
15500000,1091,2,2,1,1,1,14207.1494
23000000,860,2,2,1,1,1,26744.18605
18000000,850,2,2,1,1,1,21176.47059
31000000,1359,2,2,1,1,1,22810.89036
20000000,1200,2,2,1,1,1,16666.66667
19900000,1380,3,3,1,1,1,14420.28986
9800000,1098,2,2,4,1,1,8925.318761
3900000,790,2,2,1,1,1,4936.708861
16000000,860,2,2,1,1,1,18604.65116
6000000,1150,3,2,1,1,1,5217.391304
15000000,1000,2,2,1,1,1,15000
20000000,2000,5,4,1,1,1,10000
50000000,2400,5,4,1,1,1,20833.33333
19500000,812,3,3,1,1,1,24014.77833
4000000,750,2,2,1,1,1,5333.333333
30000000,2000,4,4,1,1,1,15000
4200000,770,2,2,3,1,1,5454.545455
15500000,855,2,2,3,1,1,18128.65497
9000000,913,2,2,1,1,3,9857.612267
25000000,1642,3,3,1,1,1,15225.33496
27500000,1040,2,2,1,2,1,26442.30769
12500000,835,2,2,1,1,1,14970.05988
15500000,852,2,2,1,1,2,18192.48826
24000000,1180,3,2,1,1,1,20338.98305
4000000,840,2,2,1,1,1,4761.904762
4900000,820,2,2,1,1,1,5975.609756
17500000,1368,3,3,1,1,1,12792.39766
8300000,910,2,2,4,1,1,9120.879121
27500000,1350,2,2,1,2,1,20370.37037
23500000,963,2,2,1,1,1,24402.90758
47500000,750,2,2,1,1,1,63333.33333
16000000,850,2,2,1,1,1,18823.52941
26000000,900,2,2,2,1,1,28888.88889
20000000,750,2,2,1,1,1,26666.66667
17000000,675,2,2,1,1,2,25185.18519
6200000,844,2,2,1,1,1,7345.971564
22000000,1230,3,3,1,1,1,17886.17886
50000000,1577,3,4,1,2,1,31705.77045
22000000,1590,3,2,1,6,2,13836.47799
26000000,750,2,2,1,1,1,34666.66667
5500000,580,2,2,1,1,1,9482.758621
12500000,1180,2,2,4,1,2,10593.22034
12500000,1100,2,2,1,1,1,11363.63636
14500000,700,2,2,1,1,1,20714.28571
11000000,535,2,2,1,1,1,20560.74766
21000000,1130,2,2,5,1,1,18584.0708
4700000,779,2,2,3,1,1,6033.376123
40000000,650,2,2,2,1,1,61538.46154
18000000,987,2,2,1,1,1,18237.08207
16000000,1600,3,2,3,1,1,10000
14000000,930,2,2,1,1,1,15053.76344
4500000,875,2,2,2,1,3,5142.857143
17000000,1000,2,2,1,1,1,17000
12900000,1030,2,2,5,1,2,12524.27184
25000000,1300,3,3,2,1,1,19230.76923
7880000,1100,2,2,1,1,1,7163.636364
6000000,800,2,2,1,1,1,7500
30000000,1251,3,2,1,1,1,23980.81535
4700000,936,2,2,3,1,1,5021.367521
26200000,750,2,2,1,1,1,34933.33333
20000000,1000,3,3,1,1,1,20000
6300000,1000,2,4,1,1,0,6300
17000000,1050,2,2,1,1,1,16190.47619
18500000,815,2,2,1,1,1,22699.3865
5200000,620,2,2,1,1,1,8387.096774
27100000,1200,2,3,1,1,1,22583.33333
14500000,850,2,2,1,1,1,17058.82353
25500000,1642,3,3,3,1,5,15529.84166
26000000,968,3,3,1,1,1,26859.50413
18500000,800,2,2,1,1,1,23125
11500000,600,2,2,1,1,1,19166.66667
18000000,750,2,2,4,1,1,24000
19500000,1199,3,2,2,1,1,16263.55296
17500000,750,2,2,1,1,1,23333.33333
5400000,975,2,2,2,1,1,5538.461538
16000000,1026,2,2,1,1,1,15594.54191
11500000,800,2,2,2,1,1,14375
17000000,773,2,2,1,1,1,21992.23803
13000000,935,2,2,4,1,1,13903.74332
28500000,1260,3,2,1,1,1,22619.04762
19000000,1216,3,3,4,1,1,15625
27500000,1200,3,3,1,1,1,22916.66667
20000000,1500,3,3,1,1,1,13333.33333
62500000,1500,3,3,1,1,1,41666.66667
30000000,1500,4,4,1,1,3,20000
8500000,857,2,2,2,1,1,9918.31972
70000000,2200,3,4,1,3,1,31818.18182
35200000,1852,3,3,1,1,1,19006.47948
32500000,1194,2,2,3,1,1,27219.43049
55000000,2300,4,4,1,1,1,23913.04348
55000000,1081,3,4,1,3,1,50878.81591
30000000,1100,2,2,1,1,1,27272.72727
18500000,612,2,2,1,1,1,30228.75817
9000000,600,2,2,1,1,1,15000
17000000,785,3,3,1,1,1,21656.05096
9500000,650,2,2,1,1,1,14615.38462
17000000,1245,2,2,1,1,1,13654.61847
32500000,1250,2,2,1,1,1,26000
19000000,750,2,2,1,2,1,25333.33333
65000000,1850,3,4,1,1,1,35135.13514
20000000,950,2,2,1,1,1,21052.63158
51000000,1500,3,3,1,1,7,34000
29500000,1450,3,3,1,1,1,20344.82759
62500000,1200,3,3,1,1,1,52083.33333
30000000,1049,3,3,1,1,5,28598.6654
37500000,845,2,3,1,1,1,44378.69822
15500000,875,2,2,1,1,1,17714.28571
10500000,1017,2,2,4,3,2,10324.48378
24500000,1050,2,2,1,1,1,23333.33333
39000000,1850,3,3,1,2,4,21081.08108
172800000,3690,4,3,1,1,2,46829.26829
22500000,1430,3,3,1,1,4,15734.26573
11500000,883,2,2,2,1,4,13023.78256
17500000,929,2,2,1,1,4,18837.45963
12500000,1080,2,2,1,1,4,11574.07407
47000000,1250,2,2,1,1,9,37600
14000000,1048,2,2,1,1,4,13358.77863
105000000,2265,4,4,1,2,2,46357.61589
14900000,900,2,2,1,1,2,16555.55556
20000000,1150,2,2,2,1,1,17391.30435
27500000,1260,2,2,1,1,2,21825.39683
34000000,1700,3,3,2,2,4,20000
26500000,1200,2,2,2,1,3,22083.33333
22000000,650,2,2,1,1,2,33846.15385
30000000,1200,3,3,1,1,1,25000
20000000,1204,3,3,5,1,1,16611.29568
14500000,850,2,2,1,1,2,17058.82353
26500000,1109,3,3,1,2,4,23895.40126
28500000,1960,3,3,1,2,7,14540.81633
63000000,2575,3,5,4,2,8,24466.01942
16500000,1000,2,2,1,1,6,16500
16000000,875,2,2,1,1,1,18285.71429
182500000,2950,4,5,1,3,3,61864.40678
19100000,1250,2,2,1,1,1,15280
75000000,1800,3,5,1,1,1,41666.66667
48000000,2400,4,4,1,2,6,20000
20000000,1150,2,2,2,1,1,17391.30435
16500000,700,2,2,1,1,2,23571.42857
15000000,1050,2,2,1,1,2,14285.71429
90000000,1500,3,4,1,2,4,60000
24500000,1110,2,3,1,1,3,22072.07207
15500000,875,2,2,1,1,1,17714.28571
43300000,2168,4,4,1,3,2,19972.32472
12800000,725,2,2,1,1,1,17655.17241
140000000,4000,4,4,1,1,3,35000
80000000,3000,4,4,4,1,1,26666.66667
41000000,1775,3,2,3,2,6,23098.59155
49000000,1350,3,3,1,2,5,36296.2963
260000000,6900,5,6,6,1,1,37681.15942
15000000,900,2,3,1,1,1,16666.66667
13200000,750,2,2,1,1,1,17600
4300000,600,2,2,1,1,1,7166.666667
39500000,1690,3,3,3,1,4,23372.78107
40000000,1635,3,3,1,1,2,24464.8318
16000000,1050,2,2,1,1,2,15238.09524
13500000,850,2,2,1,1,1,15882.35294
15000000,603,2,2,1,1,1,24875.62189
220000000,3000,4,4,2,2,2,73333.33333
25000000,750,2,2,1,1,1,33333.33333
24000000,950,2,2,1,1,2,25263.15789
30000000,1050,3,3,1,1,1,28571.42857
21000000,1180,2,2,3,1,1,17796.61017
17000000,650,2,2,1,1,0,26153.84615
70000000,1550,4,4,1,1,1,45161.29032
52200000,1865,3,3,1,2,2,27989.27614
24000000,1566,2,2,1,1,4,15325.6705
13000000,950,2,2,1,1,0,13684.21053
52500000,1500,3,3,1,2,2,35000
42500000,1500,3,3,1,2,2,28333.33333
24000000,1100,3,3,2,1,3,21818.18182
17500000,900,2,2,1,1,2,19444.44444
25000000,1100,3,3,1,1,2,22727.27273
25500000,1215,2,2,2,1,4,20987.65432
10500000,900,2,2,1,1,4,11666.66667
36000000,1675,3,3,2,2,4,21492.53731
7000000,900,2,3,1,1,1,7777.777778
25000000,1750,3,3,3,2,3,14285.71429
19100000,699,2,2,2,1,1,27324.74964
58500000,2410,4,4,2,4,3,24273.85892
15000000,896,2,2,1,1,1,16741.07143
27000000,803,2,2,1,1,1,33623.91034
28500000,1215,2,2,2,1,1,23456.79012
17500000,900,2,2,1,1,1,19444.44444
31000000,1800,3,3,2,2,6,17222.22222
20000000,900,2,2,1,1,1,22222.22222
18500000,990,2,2,1,1,1,18686.86869
17700000,689,2,2,1,1,1,25689.40493
6500000,850,2,2,1,1,1,7647.058824
8400000,999,2,2,2,1,1,8408.408408
16300000,900,2,2,2,1,1,18111.11111
82500000,1000,3,3,1,1,1,82500
23500000,925,2,2,1,1,2,25405.40541
105000000,4000,5,5,3,1,1,26250
54500000,1800,3,4,1,1,1,30277.77778
17000000,1050,3,2,1,1,1,16190.47619
34900000,1440,3,4,1,2,6,24236.11111
60000000,2000,2,2,4,1,1,30000
18000000,1035,2,2,1,1,1,17391.30435
72500000,1701,4,4,1,3,5,42621.98707
25500000,1475,3,2,1,1,1,17288.13559
29500000,1153,3,3,1,1,1,25585.42931
37000000,1650,3,3,1,1,1,22424.24242
47500000,2070,3,4,5,1,2,22946.8599
10500000,965,2,2,3,1,1,10880.82902
33000000,1200,2,2,3,1,2,27500
27500000,1245,3,2,1,1,1,22088.35341
27000000,750,3,4,1,1,1,36000
15000000,980,2,2,1,1,1,15306.12245
35000000,900,3,3,1,1,1,38888.88889
22000000,1098,3,3,1,1,1,20036.42987
12000000,1038,2,2,1,1,1,11560.69364
8500000,882,2,2,1,1,1,9637.188209
11500000,950,2,2,1,1,1,12105.26316
127500000,3150,4,6,1,5,9,40476.19048
9700000,1080,2,2,1,1,2,8981.481481
35000000,1610,3,3,5,2,4,21739.13043
67500000,1325,3,3,1,1,2,50943.39623
42000000,1572,4,4,1,1,1,26717.55725
25600000,1615,3,3,1,1,1,15851.39319
10500000,600,2,2,1,1,0,17500
25000000,875,2,2,2,1,1,28571.42857
36000000,1100,2,2,1,1,3,32727.27273
20700000,885,2,2,1,1,1,23389.83051
49500000,1800,3,3,1,1,1,27500
55000000,1850,3,3,4,2,2,29729.72973
21500000,665,2,2,1,1,1,32330.82707
34000000,2000,3,3,2,1,1,17000
17500000,800,2,2,1,1,1,21875
15000000,835,2,2,3,1,2,17964.07186
44000000,1560,3,3,4,2,2,28205.12821
24500000,1325,2,2,3,1,3,18490.56604
35100000,3000,3,4,1,1,1,11700
37500000,750,2,2,1,1,1,50000
22500000,1310,3,3,3,1,2,17175.57252
21000000,900,2,2,1,1,1,23333.33333
14500000,1100,2,2,1,1,2,13181.81818
15000000,780,2,2,1,1,2,19230.76923
22200000,900,2,2,1,1,1,24666.66667
19900000,1165,2,2,3,1,3,17081.54506
25200000,950,2,2,1,1,2,26526.31579
28000000,1080,2,2,1,2,9,25925.92593
20000000,1250,2,2,2,1,2,16000
13500000,900,2,2,1,1,1,15000
26000000,800,2,2,1,1,2,32500
14700000,1050,2,2,1,1,1,14000
6500000,730,2,3,1,1,1,8904.109589
19000000,950,2,2,1,1,1,20000
30000000,1420,2,2,1,2,9,21126.76056
4200000,680,2,2,1,1,1,6176.470588
5800000,1170,3,2,1,1,1,4957.264957
40000000,1500,3,3,1,1,1,26666.66667
8000000,1025,2,2,4,1,2,7804.878049
38500000,1665,3,3,3,1,3,23123.12312
49000000,1600,3,3,2,4,2,30625
3900000,706,2,2,1,1,1,5524.07932
17000000,1000,2,2,1,1,1,17000
17500000,1100,2,2,1,1,1,15909.09091
30000000,1050,2,2,2,1,1,28571.42857
10000000,1155,2,2,1,1,3,8658.008658
6200000,800,2,2,1,1,1,7750
18900000,1000,2,4,2,2,2,18900
80000000,1612,3,3,1,1,1,49627.79156
25000000,1600,3,3,1,1,1,15625
26000000,1200,2,2,1,1,1,21666.66667
11000000,800,3,3,1,1,1,13750
15200000,650,2,2,1,2,2,23384.61538
18500000,800,2,2,1,1,1,23125
53000000,1200,2,3,2,1,1,44166.66667
33100000,1080,3,3,1,1,1,30648.14815
62500000,2100,3,3,1,1,1,29761.90476
76500000,2000,4,4,1,1,1,38250
38000000,1750,3,3,3,2,6,21714.28571
190000000,3450,6,5,1,5,1,55072.46377
28500000,1150,2,2,1,1,1,24782.6087
7000000,1000,3,2,1,1,1,7000
19000000,1000,2,2,1,1,1,19000
52000000,2300,3,4,4,1,1,22608.69565
50000000,927,3,2,1,1,1,53937.43258
21000000,945,3,3,1,1,2,22222.22222
43000000,1000,2,2,1,1,1,43000
9400000,650,2,2,1,1,1,14461.53846
7000000,970,2,2,1,1,1,7216.494845
10000000,1000,2,2,1,1,1,10000
22500000,1070,2,2,1,1,1,21028.03738
12000000,990,2,2,3,1,1,12121.21212
14000000,750,2,2,1,1,1,18666.66667
25000000,1100,3,2,1,1,1,22727.27273
17500000,700,2,2,1,1,1,25000
17000000,680,2,2,1,1,1,25000
35000000,1000,3,3,1,1,1,35000
19000000,1400,3,2,1,1,1,13571.42857
50000000,1150,3,3,1,1,1,43478.26087
15000000,571,2,2,1,1,1,26269.70228
65000000,1650,3,4,1,1,1,39393.93939
9500000,930,2,2,4,1,1,10215.05376
4000000,925,2,3,2,1,1,4324.324324
12500000,640,2,2,1,1,1,19531.25
16500000,750,2,2,1,1,1,22000
150000000,1850,3,4,1,3,1,81081.08108
70000000,1740,3,2,1,1,1,40229.88506
38500000,2700,3,3,1,1,1,14259.25926
9000000,730,3,3,1,1,1,12328.76712
27000000,3800,3,3,1,1,1,7105.263158
20000000,1370,3,3,1,1,1,14598.54015
14000000,700,2,2,1,1,1,20000
26500000,1450,3,3,1,1,1,18275.86207
37000000,1400,4,4,1,2,2,26428.57143
23900000,1500,3,2,1,1,1,15933.33333
3700000,750,2,2,1,1,1,4933.333333
14000000,750,2,2,1,1,1,18666.66667
10800000,1100,2,3,1,1,1,9818.181818
7000000,1000,2,2,3,1,0,7000
55000000,975,3,3,1,1,1,56410.25641
14000000,800,3,2,1,1,1,17500
80000000,1080,2,2,1,1,1,74074.07407
12500000,2200,3,2,1,1,1,5681.818182
37500000,1570,4,3,1,1,1,23885.35032
19000000,850,2,2,1,1,1,22352.94118
15500000,1420,3,2,1,1,1,10915.49296
40000000,1100,3,3,1,1,1,36363.63636
22500000,750,2,2,1,1,1,30000
65000000,1100,3,3,1,1,1,59090.90909
18000000,1250,3,4,1,1,1,14400
20000000,1000,2,2,1,1,1,20000
3700000,1035,3,2,1,1,1,3574.879227
16500000,670,2,2,1,1,1,24626.86567
40000000,1000,2,2,1,1,1,40000
6400000,700,2,2,4,1,1,9142.857143
17000000,984,2,2,1,1,1,17276.42276
15500000,950,2,2,1,1,1,16315.78947
133000000,1755,4,3,2,1,1,75783.47578
18000000,850,2,2,1,1,1,21176.47059
20300000,925,2,2,2,1,1,21945.94595
110000000,2200,4,5,4,1,1,50000
28500000,1675,3,3,3,3,4,17014.92537
8900000,940,2,2,3,1,1,9468.085106
23500000,630,2,2,1,1,1,37301.5873
85000000,2054,3,3,3,1,1,41382.66796
75000000,1200,2,2,1,1,1,62500
9800000,850,2,2,1,1,1,11529.41176
5600000,921,2,2,1,1,1,6080.347448
9500000,990,2,2,4,1,3,9595.959596
13500000,700,2,2,2,1,5,19285.71429
19000000,1100,3,2,1,1,2,17272.72727
15500000,900,2,2,1,1,0,17222.22222
13500000,850,2,2,2,1,1,15882.35294
16000000,672,3,3,1,1,2,23809.52381
22000000,1000,3,3,1,1,1,22000
25000000,1380,3,3,1,1,2,18115.94203
91000000,1500,2,3,2,2,1,60666.66667
7000000,1500,2,2,1,1,1,4666.666667
33000000,2108,3,3,1,1,1,15654.64896
132000000,5000,4,6,1,3,1,26400
15000000,1150,2,2,2,1,1,13043.47826
19000000,750,2,2,1,1,2,25333.33333
4500000,600,3,2,1,1,1,7500
49500000,1200,2,2,3,1,1,41250
22000000,900,3,2,1,1,1,24444.44444
11500000,545,2,2,1,1,1,21100.91743
37500000,1400,3,3,1,1,1,26785.71429
32500000,750,2,2,1,1,4,43333.33333
85000000,1250,3,4,1,1,1,68000
25000000,1100,2,2,1,1,1,22727.27273
14500000,700,2,2,1,1,1,20714.28571
5300000,750,2,2,1,1,1,7066.666667
20400000,1277,2,2,1,1,1,15974.94127
12000000,644,2,2,1,1,1,18633.54037
19500000,731,2,2,1,1,1,26675.78659
16500000,1388,3,3,4,1,1,11887.60807
14000000,880,2,2,2,1,1,15909.09091
15000000,725,2,2,1,1,1,20689.65517
50000000,1150,3,3,1,2,1,43478.26087
25000000,1800,4,4,4,1,1,13888.88889
13500000,1253,3,3,3,1,1,10774.14206
25000000,1150,3,2,1,1,1,21739.13043
4250000,930,2,2,2,1,1,4569.892473
20000000,1025,3,2,3,1,1,19512.19512
25000000,1000,2,2,2,1,1,25000
35000000,750,2,2,1,1,1,46666.66667
6500000,1020,2,2,1,1,1,6372.54902
4800000,855,2,2,1,1,1,5614.035088
19000000,1260,3,3,1,1,1,15079.36508
47000000,1100,3,2,1,1,1,42727.27273
8500000,1100,3,3,1,1,1,7727.272727
200000000,2000,4,3,1,1,1,100000
41000000,1100,3,3,1,1,2,37272.72727
12000000,750,2,2,2,1,1,16000
14500000,1050,3,3,1,1,1,13809.52381
39000000,927,2,3,1,1,2,42071.19741
22500000,1280,2,2,2,1,1,17578.125
30000000,1000,3,3,1,1,1,30000
5900000,800,2,2,1,1,1,7375
6000000,1300,2,3,1,1,1,4615.384615
27500000,900,2,2,1,1,1,30555.55556
13500000,800,2,2,1,1,1,16875
21000000,670,2,2,1,1,1,31343.28358
130000000,2150,3,3,1,2,2,60465.11628
15000000,516,3,3,1,1,1,29069.76744
15500000,1500,4,2,1,1,1,10333.33333
30000000,1025,2,2,1,1,1,29268.29268
28000000,2500,4,3,1,1,1,11200
35000000,2000,7,2,1,1,1,17500
28000000,1200,3,3,1,1,1,23333.33333
18000000,1150,2,2,1,1,1,15652.17391
13500000,825,2,2,4,1,1,16363.63636
35000000,1550,3,3,1,1,1,22580.64516
20000000,655,2,2,1,1,1,30534.35115
27500000,1150,3,3,1,1,1,23913.04348
16000000,675,2,2,1,1,1,23703.7037
19000000,968,4,2,1,1,1,19628.09917
3840000,650,2,2,1,1,1,5907.692308
35000000,1400,3,3,1,1,1,25000
9000000,850,2,3,1,1,1,10588.23529
5000000,1100,4,2,1,1,1,4545.454545
16000000,1850,2,3,1,1,1,8648.648649
3850000,800,2,2,1,1,1,4812.5
42500000,1150,3,2,1,1,1,36956.52174
29000000,800,2,2,1,1,1,36250
12500000,750,2,2,1,1,1,16666.66667
15000000,700,2,2,1,1,1,21428.57143
30000000,1250,2,2,1,1,1,24000
12500000,1339,2,2,1,1,1,9335.324869
18500000,720,2,2,1,1,1,25694.44444
21000000,1006,2,2,1,1,1,20874.75149
37500000,1235,3,3,1,1,1,30364.37247
29500000,750,2,2,1,1,1,39333.33333
41500000,2200,4,4,1,1,1,18863.63636
18500000,627,2,2,1,1,1,29505.58214
12000000,720,2,2,1,1,1,16666.66667
18000000,755,2,2,1,1,1,23841.0596
16000000,855,2,2,1,1,1,18713.45029
15000000,750,2,2,1,1,1,20000
21500000,700,3,2,1,1,1,30714.28571
110000000,2500,4,4,1,1,1,44000
11000000,1000,2,2,2,1,1,11000
24000000,1400,3,2,1,1,1,17142.85714
3500000,910,2,2,2,1,1,3846.153846
80000000,1880,4,4,1,1,1,42553.19149
25000000,850,2,2,1,1,1,29411.76471
14000000,800,2,2,1,1,1,17500
18500000,506,2,3,1,1,1,36561.26482
7200000,1000,2,2,1,1,1,7200
6200000,650,2,2,1,1,1,9538.461538
18500000,650,2,2,1,1,1,28461.53846
20000000,730,2,2,1,1,1,27397.26027
63000000,5800,3,2,1,1,1,10862.06897
50000000,800,2,2,1,1,1,62500
15000000,630,2,2,1,1,1,23809.52381
70000000,1200,3,2,1,1,1,58333.33333
12500000,1135,2,3,1,1,1,11013.21586
7800000,780,2,2,1,1,1,10000
11000000,700,2,2,1,1,1,15714.28571
6800000,1200,3,2,1,1,1,5666.666667
11000000,1400,3,3,4,1,1,7857.142857
14000000,600,2,2,1,1,1,23333.33333
16500000,750,2,2,1,1,1,22000
30000000,1400,3,3,1,1,1,21428.57143
12000000,800,2,2,1,1,1,15000
20000000,875,2,2,1,1,1,22857.14286
16500000,875,2,2,1,1,1,18857.14286
12500000,600,2,2,1,1,1,20833.33333
18000000,893,2,2,1,1,1,20156.77492
17500000,590,2,2,1,1,1,29661.01695
16000000,1000,2,2,1,1,1,16000
31500000,1058,3,3,1,1,2,29773.1569
20000000,3340,4,4,3,1,1,5988.023952
7000000,875,2,2,4,1,1,8000
14000000,1150,3,2,3,1,1,12173.91304
35000000,900,4,4,1,1,1,38888.88889
18000000,838,2,2,1,1,1,21479.7136
20000000,810,3,2,1,1,1,24691.35802
17500000,835,2,2,1,1,1,20958.08383
12600000,835,2,2,1,1,1,15089.82036
65000000,1500,3,3,1,1,1,43333.33333
25000000,1100,2,2,1,1,1,22727.27273
32500000,700,2,2,1,1,1,46428.57143
20000000,645,2,2,1,1,1,31007.75194
2500000,700,2,2,1,1,1,3571.428571
16000000,760,2,2,1,1,1,21052.63158
18000000,1120,2,2,1,1,0,16071.42857
8200000,850,2,2,1,1,1,9647.058824
18500000,730,2,2,1,1,2,25342.46575
19200000,1050,3,3,1,1,2,18285.71429
20000000,900,2,2,1,1,1,22222.22222
8000000,700,2,2,1,1,1,11428.57143
120000000,1732,4,3,2,1,1,69284.06467
39900000,2014,3,3,1,2,0,19811.32075
32500000,721,2,2,1,1,2,45076.28294
18600000,1050,2,2,1,1,2,17714.28571
27500000,1620,3,3,4,1,1,16975.30864
115000000,1500,3,3,1,1,2,76666.66667
22500000,975,3,2,1,1,1,23076.92308
37500000,1358,3,3,1,1,1,27614.13844
25000000,890,2,2,1,1,1,28089.88764
65000000,850,2,2,1,1,1,76470.58824
150000000,2400,3,3,1,1,1,62500
16800000,645,2,2,1,1,2,26046.51163
29000000,1350,3,3,1,1,1,21481.48148
14900000,840,2,2,1,1,1,17738.09524
83100000,1300,2,2,1,1,1,63923.07692
25000000,830,3,2,1,1,2,30120.48193
130000000,3900,4,4,3,2,1,33333.33333
48000000,850,2,2,1,2,1,56470.58824
40000000,900,2,2,1,1,2,44444.44444
85000000,1900,4,4,1,2,2,44736.84211
13200000,613,2,2,1,1,2,21533.44209
16000000,570,2,2,1,1,1,28070.17544
50000000,1000,3,3,1,3,2,50000
120000000,2800,3,3,1,1,1,42857.14286
19000000,820,2,2,1,1,1,23170.73171
